SNP	Most_severe_consequence	Gene_symbol	Gene_ID	Transcript_ID	Consequence	Impact	Biotype	Exon	Protein_position	Amino_acids
rs7172637	intron_variant	ZFAND6		ENST00000557983	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs7172637	intron_variant	ZFAND6		ENST00000558087	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558087	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558087	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558390	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558390	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558390	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558494	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558494	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558494	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558688	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558688	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558688	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558724	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558724	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558724	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558997	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558997	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000558997	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000559157	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000559157	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000559157	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000559775	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000559775	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000559775	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000559835	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000559835	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000559835	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000560976	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000560976	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000560976	downstream_gene_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000561060	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000561060	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000561060	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000564367	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000564367	intron_variant	MODIFIER	protein_coding			
rs7172637	intron_variant	ZFAND6		ENST00000564367	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000268058	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000268058	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000268059	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000268059	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000354026	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000354026	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000359928	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000359928	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000395132	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000395132	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000395135	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000395135	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000435786	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000435786	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000436891	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000436891	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000562086	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000562086	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000563500	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000563500	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000564428	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000564428	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000565239	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000565239	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000565317	upstream_gene_variant	MODIFIER	processed_transcript			
rs7183908	intron_variant	PML		ENST00000565317	upstream_gene_variant	MODIFIER	processed_transcript			
rs7183908	intron_variant	PML		ENST00000565898	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000565898	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000566068	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000566068	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000567543	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000567543	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000567606	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000567606	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000569161	downstream_gene_variant	MODIFIER	processed_transcript			
rs7183908	intron_variant	PML		ENST00000569161	downstream_gene_variant	MODIFIER	processed_transcript			
rs7183908	intron_variant	PML		ENST00000569477	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000569477	downstream_gene_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000569965	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000569965	intron_variant	MODIFIER	protein_coding			
rs7183908	intron_variant	PML		ENST00000570213	downstream_gene_variant	MODIFIER	retained_intron			
rs7183908	intron_variant	PML		ENST00000570213	downstream_gene_variant	MODIFIER	retained_intron			
rs720928	intron_variant	TRPS1		ENST00000422939	intron_variant	MODIFIER	protein_coding			
rs720928	intron_variant	TRPS1		ENST00000422939	intron_variant	MODIFIER	protein_coding			
rs72619339	intergenic_variant				intergenic_variant					
rs72619339	intergenic_variant				intergenic_variant					
rs72627182	regulatory_region_variant				regulatory_region_variant					
rs72709688	upstream_gene_variant	TRBV25OR9-2		ENST00000438417	upstream_gene_variant	MODIFIER	unprocessed_pseudogene			
rs72802150	upstream_gene_variant	PTF1A		ENST00000376504	upstream_gene_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000427715	intron_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000427715	intron_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000456015	upstream_gene_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000456015	upstream_gene_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000518396	upstream_gene_variant	MODIFIER	retained_intron			
rs73317613	intron_variant	SLC30A8		ENST00000518396	upstream_gene_variant	MODIFIER	retained_intron			
rs73317613	intron_variant	RP11-654G14.1		ENST00000518439	downstream_gene_variant	MODIFIER	sense_intronic			
rs73317613	intron_variant	RP11-654G14.1		ENST00000518439	downstream_gene_variant	MODIFIER	sense_intronic			
rs73317613	intron_variant	SLC30A8		ENST00000518521	upstream_gene_variant	MODIFIER	retained_intron			
rs73317613	intron_variant	SLC30A8		ENST00000518521	upstream_gene_variant	MODIFIER	retained_intron			
rs73317613	intron_variant	SLC30A8		ENST00000519688	upstream_gene_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000519688	upstream_gene_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000520469	upstream_gene_variant	MODIFIER	retained_intron			
rs73317613	intron_variant	SLC30A8		ENST00000520469	upstream_gene_variant	MODIFIER	retained_intron			
rs73317613	intron_variant	SLC30A8		ENST00000521035	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs73317613	intron_variant	SLC30A8		ENST00000521035	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs73317613	intron_variant	SLC30A8		ENST00000521243	intron_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000521243	intron_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000524274	intron_variant	MODIFIER	protein_coding			
rs73317613	intron_variant	SLC30A8		ENST00000524274	intron_variant	MODIFIER	protein_coding			
rs73347525	intron_variant	MEG3		ENST00000556407	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs73541251	synonymous_variant	GP2		ENST00000302555	synonymous_variant	LOW	protein_coding		235.0	V
rs73541251	synonymous_variant	GP2		ENST00000302555	synonymous_variant	LOW	protein_coding		235.0	V
rs73541251	synonymous_variant	GP2		ENST00000341642	synonymous_variant	LOW	protein_coding		88.0	V
rs73541251	synonymous_variant	GP2		ENST00000341642	synonymous_variant	LOW	protein_coding		88.0	V
rs73541251	synonymous_variant	GP2		ENST00000381360	synonymous_variant	LOW	protein_coding		91.0	V
rs73541251	synonymous_variant	GP2		ENST00000381360	synonymous_variant	LOW	protein_coding		91.0	V
rs73541251	synonymous_variant	GP2		ENST00000381362	synonymous_variant	LOW	protein_coding		238.0	V
rs73541251	synonymous_variant	GP2		ENST00000381362	synonymous_variant	LOW	protein_coding		238.0	V
rs73541251	synonymous_variant	GP2		ENST00000572347	downstream_gene_variant	MODIFIER	protein_coding			
rs73541251	synonymous_variant	GP2		ENST00000572347	downstream_gene_variant	MODIFIER	protein_coding			
rs73541251	synonymous_variant	GP2		ENST00000572478	downstream_gene_variant	MODIFIER	protein_coding			
rs73541251	synonymous_variant	GP2		ENST00000572478	downstream_gene_variant	MODIFIER	protein_coding			
rs73541251	synonymous_variant	GP2		ENST00000573897	non_coding_transcript_exon_variant	MODIFIER	processed_transcript			
rs73541251	synonymous_variant	GP2		ENST00000573897	non_coding_transcript_exon_variant	MODIFIER	processed_transcript			
rs73541251	synonymous_variant	GP2		ENST00000574982	3_prime_UTR_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs73541251	synonymous_variant	GP2		ENST00000574982	3_prime_UTR_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs73541251	synonymous_variant	GP2		ENST00000575449	downstream_gene_variant	MODIFIER	protein_coding			
rs73541251	synonymous_variant	GP2		ENST00000575449	downstream_gene_variant	MODIFIER	protein_coding			
rs73541251	synonymous_variant	GP2		ENST00000575582	synonymous_variant	LOW	protein_coding		88.0	V
rs73541251	synonymous_variant	GP2		ENST00000575582	synonymous_variant	LOW	protein_coding		88.0	V
rs73541251	synonymous_variant	GP2		ENST00000575730	downstream_gene_variant	MODIFIER	processed_transcript			
rs73541251	synonymous_variant	GP2		ENST00000575730	downstream_gene_variant	MODIFIER	processed_transcript			
rs73612051	intron_variant	FTO		ENST00000394647	intron_variant	MODIFIER	protein_coding			
rs73612051	intron_variant	FTO		ENST00000464071	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs73612051	intron_variant	FTO		ENST00000471389	intron_variant	MODIFIER	protein_coding			
rs73612051	intron_variant	FTO		ENST00000570395	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs73712230	intergenic_variant				intergenic_variant					
rs7403010	intron_variant	KLF13		ENST00000558225	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7403010	intron_variant	KLF13		ENST00000558225	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7403010	intron_variant	KLF13		ENST00000558921	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7403010	intron_variant	KLF13		ENST00000558921	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7498798	upstream_gene_variant	ZFHX3		ENST00000397992	upstream_gene_variant	MODIFIER	protein_coding			
rs7498798	upstream_gene_variant	ZFHX3		ENST00000558842	upstream_gene_variant	MODIFIER	processed_transcript			
rs7498798	upstream_gene_variant	RP11-346C20.3		ENST00000604855	downstream_gene_variant	MODIFIER	lincRNA			
rs7498798	upstream_gene_variant	RP11-346C20.4		ENST00000606272	downstream_gene_variant	MODIFIER	lincRNA			
rs750163	intron_variant	DMXL2		ENST00000251076	intron_variant	MODIFIER	protein_coding			
rs750163	intron_variant	DMXL2		ENST00000251076	intron_variant	MODIFIER	protein_coding			
rs750163	intron_variant	DMXL2		ENST00000449909	intron_variant	MODIFIER	protein_coding			
rs750163	intron_variant	DMXL2		ENST00000449909	intron_variant	MODIFIER	protein_coding			
rs750163	intron_variant	DMXL2		ENST00000543779	intron_variant	MODIFIER	protein_coding			
rs750163	intron_variant	DMXL2		ENST00000543779	intron_variant	MODIFIER	protein_coding			
rs750163	intron_variant	DMXL2		ENST00000558507	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs750163	intron_variant	DMXL2		ENST00000558507	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs75888368	intergenic_variant				intergenic_variant					
rs76804656	intron_variant	ARID5B		ENST00000279873	intron_variant	MODIFIER	protein_coding			
rs76804656	intron_variant	ARID5B		ENST00000279873	intron_variant	MODIFIER	protein_coding			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000421632	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000421632	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000428597	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000428597	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000455933	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000455933	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000577551	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000577551	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000580467	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000580467	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000580576	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000580576	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000581051	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000581051	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000582072	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000582072	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000582301	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000582301	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000583719	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000583719	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000584020	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000584020	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000584351	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000584351	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000584637	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000584637	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000584816	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000584816	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000585267	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77728904	intron_variant	CDKN2B-AS1		ENST00000585267	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs77813615	intron_variant	GPSM1		ENST00000562213	upstream_gene_variant	MODIFIER	protein_coding			
rs77813615	intron_variant	GPSM1		ENST00000563222	upstream_gene_variant	MODIFIER	protein_coding			
rs77813615	intron_variant	GPSM1		ENST00000563430	intron_variant	MODIFIER	protein_coding			
rs77813615	intron_variant	GPSM1		ENST00000291775	upstream_gene_variant	MODIFIER	protein_coding			
rs77813615	intron_variant	GPSM1		ENST00000354753	intron_variant	MODIFIER	protein_coding			
rs77813615	intron_variant	GPSM1		ENST00000392944	upstream_gene_variant	MODIFIER	protein_coding			
rs77813615	intron_variant	GPSM1		ENST00000429455	upstream_gene_variant	MODIFIER	protein_coding			
rs77813615	intron_variant	GPSM1		ENST00000440944	intron_variant	MODIFIER	protein_coding			
rs78086284	intron_variant	SLC30A8		ENST00000427715	intron_variant	MODIFIER	protein_coding			
rs78086284	intron_variant	RN7SL228P		ENST00000470060	upstream_gene_variant	MODIFIER	misc_RNA			
rs78086284	intron_variant	SLC30A8		ENST00000521035	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs78086284	intron_variant	SLC30A8		ENST00000521243	intron_variant	MODIFIER	protein_coding			
rs78086284	intron_variant	SLC30A8		ENST00000524274	intron_variant	MODIFIER	protein_coding			
rs7821463	intron_variant	TRHR		ENST00000311762	intron_variant	MODIFIER	protein_coding			
rs7821463	intron_variant	TRHR		ENST00000311762	intron_variant	MODIFIER	protein_coding			
rs7821463	intron_variant	TRHR		ENST00000311762	intron_variant	MODIFIER	protein_coding			
rs7821463	intron_variant	TRHR		ENST00000518632	intron_variant	MODIFIER	protein_coding			
rs7821463	intron_variant	TRHR		ENST00000518632	intron_variant	MODIFIER	protein_coding			
rs7821463	intron_variant	TRHR		ENST00000518632	intron_variant	MODIFIER	protein_coding			
rs7824269	intron_variant	RP11-89M16.1		ENST00000520766	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs7824269	intron_variant	RP11-89M16.1		ENST00000520766	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs7828631	intergenic_variant				intergenic_variant					
rs7851052	intron_variant	DENND1A		ENST00000373618	intron_variant	MODIFIER	protein_coding			
rs7851052	intron_variant	DENND1A		ENST00000373620	intron_variant	MODIFIER	protein_coding			
rs7851052	intron_variant	DENND1A		ENST00000373624	intron_variant	MODIFIER	protein_coding			
rs7851052	intron_variant	DENND1A		ENST00000394215	intron_variant	MODIFIER	protein_coding			
rs7851052	intron_variant	DENND1A		ENST00000394219	intron_variant	MODIFIER	protein_coding			
rs7851052	intron_variant	DENND1A		ENST00000473039	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7851052	intron_variant	DENND1A		ENST00000491650	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7851052	intron_variant	DENND1A		ENST00000497135	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7851052	intron_variant	DENND1A		ENST00000542603	intron_variant	MODIFIER	protein_coding			
rs7861609	intergenic_variant				intergenic_variant					
rs7870869	intergenic_variant				intergenic_variant					
rs7872172	intergenic_variant				intergenic_variant					
rs8020605	regulatory_region_variant				regulatory_region_variant					
rs8026894	intron_variant	GRAMD2		ENST00000309731	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RASGRP1		ENST00000310803	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RASGRP1		ENST00000414708	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs8043085	intron_variant	RASGRP1		ENST00000450598	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RASGRP1		ENST00000539159	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RASGRP1		ENST00000558164	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RASGRP1		ENST00000558418	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RASGRP1		ENST00000558432	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RP11-275I4.1		ENST00000559544	downstream_gene_variant	MODIFIER	antisense			
rs8043085	intron_variant	RASGRP1		ENST00000559830	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RASGRP1		ENST00000560929	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RASGRP1		ENST00000561117	intron_variant	MODIFIER	protein_coding			
rs8043085	intron_variant	RASGRP1		ENST00000561180	intron_variant	MODIFIER	protein_coding			
rs8043371	intron_variant	C15orf27		ENST00000388942	intron_variant	MODIFIER	protein_coding			
rs8043371	intron_variant	C15orf27		ENST00000484722	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs8043371	intron_variant	C15orf27		ENST00000561302	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs815843	intron_variant	TLE1		ENST00000376472	intron_variant	MODIFIER	protein_coding			
rs815843	intron_variant	TLE1		ENST00000376472	intron_variant	MODIFIER	protein_coding			
rs815843	intron_variant	TLE1		ENST00000376499	intron_variant	MODIFIER	protein_coding			
rs815843	intron_variant	TLE1		ENST00000376499	intron_variant	MODIFIER	protein_coding			
rs815843	intron_variant	TLE1		ENST00000418319	intron_variant	MODIFIER	protein_coding			
rs815843	intron_variant	TLE1		ENST00000418319	intron_variant	MODIFIER	protein_coding			
rs952472	3_prime_UTR_variant	HMG20A		ENST00000336216	3_prime_UTR_variant	MODIFIER	protein_coding			
rs952472	3_prime_UTR_variant	HMG20A		ENST00000381714	3_prime_UTR_variant	MODIFIER	protein_coding			
rs952472	3_prime_UTR_variant	HMG20A		ENST00000558288	non_coding_transcript_exon_variant	MODIFIER	retained_intron			
rs952472	3_prime_UTR_variant	HMG20A		ENST00000558845	downstream_gene_variant	MODIFIER	protein_coding			
rs952472	3_prime_UTR_variant	HMG20A		ENST00000559728	downstream_gene_variant	MODIFIER	retained_intron			
rs9672505	intron_variant	SV2B		ENST00000394232	intron_variant	MODIFIER	protein_coding			
rs9672505	intron_variant	SV2B		ENST00000545111	intron_variant	MODIFIER	protein_coding			
rs9672505	intron_variant	SV2B		ENST00000557291	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs9672505	intron_variant	SV2B		ENST00000557410	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9889137	intron_variant	LMF1		ENST00000262301	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000262301	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000399843	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000399843	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000539379	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000539379	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000543238	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000543238	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000545827	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9889137	intron_variant	LMF1		ENST00000545827	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9889137	intron_variant	LMF1		ENST00000562226	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9889137	intron_variant	LMF1		ENST00000562226	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9889137	intron_variant	LMF1		ENST00000562380	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000562380	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000566627	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000566627	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000567595	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9889137	intron_variant	LMF1		ENST00000567595	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9889137	intron_variant	LA16c-366D3.1		ENST00000567820	upstream_gene_variant	MODIFIER	antisense			
rs9889137	intron_variant	LA16c-366D3.1		ENST00000567820	upstream_gene_variant	MODIFIER	antisense			
rs9889137	intron_variant	LMF1		ENST00000568897	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000568897	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000568964	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9889137	intron_variant	LMF1		ENST00000568964	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs9889137	intron_variant	LA16c-366D3.1		ENST00000569574	upstream_gene_variant	MODIFIER	antisense			
rs9889137	intron_variant	LA16c-366D3.1		ENST00000569574	upstream_gene_variant	MODIFIER	antisense			
rs9889137	intron_variant	LMF1		ENST00000570014	intron_variant	MODIFIER	protein_coding			
rs9889137	intron_variant	LMF1		ENST00000570014	intron_variant	MODIFIER	protein_coding			
rs9927842	intron_variant	RRN3		ENST00000198767	downstream_gene_variant	MODIFIER	protein_coding			
