SNP	Most_severe_consequence	Gene_symbol	Gene_ID	Transcript_ID	Consequence	Impact	Biotype	Exon	Protein_position	Amino_acids
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000561726	downstream_gene_variant	MODIFIER	retained_intron			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000561726	downstream_gene_variant	MODIFIER	retained_intron			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000563201	upstream_gene_variant	MODIFIER	retained_intron			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000563201	upstream_gene_variant	MODIFIER	retained_intron			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000568750	intron_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000568750	intron_variant	MODIFIER	protein_coding			
rs2059134	non_coding_transcript_exon_variant	CTD-2515A14.1		ENST00000568895	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2059134	non_coding_transcript_exon_variant	CTD-2515A14.1		ENST00000568895	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000569376	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2059134	non_coding_transcript_exon_variant	TNRC6A		ENST00000569376	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000336418	intron_variant	MODIFIER	protein_coding			
rs2165069	intron_variant	AP3S2		ENST00000336418	intron_variant	MODIFIER	protein_coding			
rs2165069	intron_variant	AP3S2		ENST00000423566	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000423566	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000557999	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000557999	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000558011	intron_variant	MODIFIER	protein_coding			
rs2165069	intron_variant	AP3S2		ENST00000558011	intron_variant	MODIFIER	protein_coding			
rs2165069	intron_variant	AP3S2		ENST00000558806	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000558806	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000558999	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000558999	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000559162	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2165069	intron_variant	AP3S2		ENST00000559162	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2165069	intron_variant	AP3S2		ENST00000560184	downstream_gene_variant	MODIFIER	processed_transcript			
rs2165069	intron_variant	AP3S2		ENST00000560184	downstream_gene_variant	MODIFIER	processed_transcript			
rs2165069	intron_variant	AP3S2		ENST00000560251	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000560251	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2165069	intron_variant	AP3S2		ENST00000560940	intron_variant	MODIFIER	protein_coding			
rs2165069	intron_variant	AP3S2		ENST00000560940	intron_variant	MODIFIER	protein_coding			
rs2274162	5_prime_UTR_variant	DFNB31		ENST00000265134	intron_variant	MODIFIER	protein_coding			
rs2274162	5_prime_UTR_variant	DFNB31		ENST00000265134	intron_variant	MODIFIER	protein_coding			
rs2274162	5_prime_UTR_variant	DFNB31		ENST00000362057	intron_variant	MODIFIER	protein_coding			
rs2274162	5_prime_UTR_variant	DFNB31		ENST00000362057	intron_variant	MODIFIER	protein_coding			
rs2274162	5_prime_UTR_variant	DFNB31		ENST00000374059	5_prime_UTR_variant	MODIFIER	protein_coding			
rs2274162	5_prime_UTR_variant	DFNB31		ENST00000374059	5_prime_UTR_variant	MODIFIER	protein_coding			
rs2295388	intron_variant	MEG3		ENST00000398461	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000398474	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000398518	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000412736	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000423456	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000424076	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000429159	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000451743	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000452514	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000455531	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000519709	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000520714	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000521404	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000522618	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000522771	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000524035	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000524131	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	RP11-123M6.2		ENST00000554041	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2295388	intron_variant	MEG3		ENST00000554639	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000555928	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2295388	intron_variant	MEG3		ENST00000556736	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2371064	intron_variant	NRXN3		ENST00000281127	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000281127	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000281127	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000335750	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000335750	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000335750	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000428277	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000428277	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000428277	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	RP11-242P2.1		ENST00000553322	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2371064	intron_variant	RP11-242P2.1		ENST00000553322	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2371064	intron_variant	RP11-242P2.1		ENST00000553322	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2371064	intron_variant	NRXN3		ENST00000554719	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000554719	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000554719	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000554738	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2371064	intron_variant	NRXN3		ENST00000554738	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2371064	intron_variant	NRXN3		ENST00000554738	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2371064	intron_variant	NRXN3		ENST00000555387	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2371064	intron_variant	NRXN3		ENST00000555387	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2371064	intron_variant	NRXN3		ENST00000555387	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2371064	intron_variant	NRXN3		ENST00000556003	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2371064	intron_variant	NRXN3		ENST00000556003	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2371064	intron_variant	NRXN3		ENST00000556003	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2371064	intron_variant	NRXN3		ENST00000557594	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000557594	intron_variant	MODIFIER	protein_coding			
rs2371064	intron_variant	NRXN3		ENST00000557594	intron_variant	MODIFIER	protein_coding			
rs2382031	intergenic_variant				intergenic_variant					
rs2393960	intergenic_variant				intergenic_variant					
rs2438988	intron_variant	FRMPD2		ENST00000305531	intron_variant	MODIFIER	protein_coding			
rs2438988	intron_variant	FRMPD2		ENST00000374201	intron_variant	MODIFIER	protein_coding			
rs2438988	intron_variant	FRMPD2		ENST00000407470	intron_variant	MODIFIER	protein_coding			
rs2438988	intron_variant	FRMPD2		ENST00000463706	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2438988	intron_variant	FRMPD2		ENST00000474573	intron_variant	MODIFIER	protein_coding			
rs2438988	intron_variant	FRMPD2		ENST00000491130	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	CKMT1B		ENST00000300283	downstream_gene_variant	MODIFIER	protein_coding			
rs2447198	intron_variant	CKMT1B		ENST00000300283	downstream_gene_variant	MODIFIER	protein_coding			
rs2447198	intron_variant	RNU6-554P		ENST00000410466	downstream_gene_variant	MODIFIER	snRNA			
rs2447198	intron_variant	RNU6-554P		ENST00000410466	downstream_gene_variant	MODIFIER	snRNA			
rs2447198	intron_variant	CKMT1B		ENST00000411560	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2447198	intron_variant	CKMT1B		ENST00000411560	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2447198	intron_variant	STRC		ENST00000428650	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2447198	intron_variant	STRC		ENST00000428650	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2447198	intron_variant	CKMT1B		ENST00000437534	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2447198	intron_variant	CKMT1B		ENST00000437534	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2447198	intron_variant	STRC		ENST00000440125	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2447198	intron_variant	STRC		ENST00000440125	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2447198	intron_variant	CKMT1B		ENST00000441322	downstream_gene_variant	MODIFIER	protein_coding			
rs2447198	intron_variant	CKMT1B		ENST00000441322	downstream_gene_variant	MODIFIER	protein_coding			
rs2447198	intron_variant	STRC		ENST00000448437	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000448437	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000450892	intron_variant	MODIFIER	protein_coding			
rs2447198	intron_variant	STRC		ENST00000450892	intron_variant	MODIFIER	protein_coding			
rs2447198	intron_variant	STRC		ENST00000455136	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2447198	intron_variant	STRC		ENST00000455136	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs2447198	intron_variant	STRC		ENST00000460952	upstream_gene_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000460952	upstream_gene_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000471703	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000471703	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000485556	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000485556	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000493750	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000493750	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs2447198	intron_variant	STRC		ENST00000541030	intron_variant	MODIFIER	protein_coding			
rs2447198	intron_variant	STRC		ENST00000541030	intron_variant	MODIFIER	protein_coding			
rs2469102	upstream_gene_variant	RP11-321F6.1		ENST00000558797	upstream_gene_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000373618	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000373618	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000373620	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000373620	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000373624	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000373624	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000394215	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000394215	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000394219	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	DENND1A		ENST00000394219	intron_variant	MODIFIER	protein_coding			
rs2479106	intron_variant	RP11-417B4.3		ENST00000411924	downstream_gene_variant	MODIFIER	processed_pseudogene			
rs2479106	intron_variant	RP11-417B4.3		ENST00000411924	downstream_gene_variant	MODIFIER	processed_pseudogene			
rs2479106	intron_variant	DENND1A		ENST00000473039	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2479106	intron_variant	DENND1A		ENST00000473039	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2615231	intron_variant	TCF12		ENST00000267811	intron_variant	MODIFIER	protein_coding			
rs2615231	intron_variant	TCF12		ENST00000333725	intron_variant	MODIFIER	protein_coding			
rs2615231	intron_variant	TCF12		ENST00000438423	intron_variant	MODIFIER	protein_coding			
rs2615231	intron_variant	TCF12		ENST00000452095	intron_variant	MODIFIER	protein_coding			
rs2615231	intron_variant	TCF12		ENST00000557843	intron_variant	MODIFIER	protein_coding			
rs2615231	intron_variant	TCF12		ENST00000557947	intron_variant	MODIFIER	protein_coding			
rs2615231	intron_variant	TCF12		ENST00000559216	upstream_gene_variant	MODIFIER	processed_transcript			
rs2615231	intron_variant	TCF12		ENST00000559609	intron_variant	MODIFIER	protein_coding			
rs2615231	intron_variant	TCF12		ENST00000560190	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2615231	intron_variant	TCF12		ENST00000561152	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs2615231	intron_variant	TCF12		ENST00000561346	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs2664419	intron_variant	TET1		ENST00000373644	intron_variant	MODIFIER	protein_coding			
rs2664419	intron_variant	TET1		ENST00000373644	intron_variant	MODIFIER	protein_coding			
rs2664419	intron_variant	TET1		ENST00000373644	intron_variant	MODIFIER	protein_coding			
rs2796441	intron_variant	TLE1		ENST00000376499	upstream_gene_variant	MODIFIER	protein_coding			
rs2796441	intron_variant	TLE1		ENST00000376499	upstream_gene_variant	MODIFIER	protein_coding			
rs2796441	intron_variant	RP11-154D17.1		ENST00000437181	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2796441	intron_variant	RP11-154D17.1		ENST00000437181	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs2814834	intergenic_variant				intergenic_variant					
rs2814834	intergenic_variant				intergenic_variant					
rs2815657	intron_variant	CAMK1D		ENST00000378845	intron_variant	MODIFIER	protein_coding			
rs2815657	intron_variant	CAMK1D		ENST00000378847	intron_variant	MODIFIER	protein_coding			
rs2815657	intron_variant	CAMK1D		ENST00000487696	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs28475375	intergenic_variant				intergenic_variant					
rs28521526	upstream_gene_variant	IFNA21		ENST00000380225	upstream_gene_variant	MODIFIER	protein_coding			
rs28521526	upstream_gene_variant	IFNA21		ENST00000380225	upstream_gene_variant	MODIFIER	protein_coding			
rs28533815	intron_variant	GPSM1		ENST00000563430	intron_variant	MODIFIER	protein_coding			
rs28533815	intron_variant	GPSM1		ENST00000563430	intron_variant	MODIFIER	protein_coding			
rs28533815	intron_variant	GPSM1		ENST00000354753	intron_variant	MODIFIER	protein_coding			
rs28533815	intron_variant	GPSM1		ENST00000354753	intron_variant	MODIFIER	protein_coding			
rs28533815	intron_variant	GPSM1		ENST00000440944	intron_variant	MODIFIER	protein_coding			
rs28533815	intron_variant	GPSM1		ENST00000440944	intron_variant	MODIFIER	protein_coding			
rs28538218	intron_variant	RP11-382A20.5		ENST00000566841	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs28538218	intron_variant	RP11-382A20.6		ENST00000568441	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs28836514	downstream_gene_variant	AC093334.1		ENST00000537528	downstream_gene_variant	MODIFIER	pseudogene			
rs28836514	downstream_gene_variant	AC093334.1		ENST00000537528	downstream_gene_variant	MODIFIER	pseudogene			
rs2890156	intron_variant	PRC1		ENST00000361188	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000361188	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000361919	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000361919	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000394249	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000394249	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000442656	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000442656	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1-AS1		ENST00000554388	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2890156	intron_variant	PRC1-AS1		ENST00000554388	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2890156	intron_variant	PRC1		ENST00000555455	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000555455	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1-AS1		ENST00000556200	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2890156	intron_variant	PRC1-AS1		ENST00000556200	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs2890156	intron_variant	PRC1		ENST00000556972	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000556972	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000559326	downstream_gene_variant	MODIFIER	retained_intron			
rs2890156	intron_variant	PRC1		ENST00000559326	downstream_gene_variant	MODIFIER	retained_intron			
rs2890156	intron_variant	PRC1		ENST00000559828	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000559828	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000560423	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000560423	intron_variant	MODIFIER	protein_coding			
rs2890156	intron_variant	PRC1		ENST00000560914	downstream_gene_variant	MODIFIER	retained_intron			
rs2890156	intron_variant	PRC1		ENST00000560914	downstream_gene_variant	MODIFIER	retained_intron			
